time,source,unit,glucoseReading
2017-09-03 00:53:30.000,tidepool,mg/dL,162.162
2017-09-03 00:53:30.525,nightscout,mg/dL,166.0
2017-09-03 00:58:30.000,tidepool,mg/dL,162.162
2017-09-03 00:58:30.293,nightscout,mg/dL,167.0
2017-09-03 01:03:30.000,tidepool,mg/dL,162.162
2017-09-03 01:03:30.267,nightscout,mg/dL,169.0
2017-09-03 01:08:30.000,tidepool,mg/dL,162.162
2017-09-03 01:08:30.575,nightscout,mg/dL,170.0
2017-09-03 01:13:29.834,nightscout,mg/dL,170.0
2017-09-03 01:13:30.000,tidepool,mg/dL,162.162
2017-09-03 01:18:30.000,tidepool,mg/dL,162.162
2017-09-03 01:18:30.187,nightscout,mg/dL,170.0
2017-09-03 01:23:30.000,tidepool,mg/dL,162.162
2017-09-03 01:23:30.164,nightscout,mg/dL,166.0
2017-09-03 01:28:30.000,tidepool,mg/dL,162.162
2017-09-03 01:28:30.139,nightscout,mg/dL,165.0
2017-09-03 01:33:30.000,tidepool,mg/dL,162.162
2017-09-03 01:33:30.360,nightscout,mg/dL,164.0
2017-09-03 01:38:30.000,tidepool,mg/dL,162.162
2017-09-03 01:38:30.211,nightscout,mg/dL,164.0
2017-09-03 01:43:30.000,tidepool,mg/dL,162.162
2017-09-03 01:43:30.059,nightscout,mg/dL,164.0
2017-09-03 01:48:30.000,tidepool,mg/dL,162.162
2017-09-03 01:48:30.160,nightscout,mg/dL,164.0
2017-09-03 01:53:29.861,nightscout,mg/dL,164.0
2017-09-03 01:53:30.000,tidepool,mg/dL,162.162
2017-09-03 01:58:29.861,nightscout,mg/dL,164.0
2017-09-03 01:58:30.000,tidepool,mg/dL,162.162
2017-09-03 02:03:29.799,nightscout,mg/dL,164.0
2017-09-03 02:03:30.000,tidepool,mg/dL,162.162
2017-09-03 02:08:29.775,nightscout,mg/dL,163.0
2017-09-03 02:08:30.000,tidepool,mg/dL,162.162
2017-09-03 02:13:29.749,nightscout,mg/dL,164.0
2017-09-03 02:13:30.000,tidepool,mg/dL,162.162
2017-09-03 02:18:29.599,nightscout,mg/dL,171.0
2017-09-03 02:18:30.000,tidepool,mg/dL,162.162
2017-09-03 02:23:29.698,nightscout,mg/dL,179.0
2017-09-03 02:23:30.000,tidepool,mg/dL,162.162
2017-09-03 02:28:29.673,nightscout,mg/dL,182.0
2017-09-03 02:28:30.000,tidepool,mg/dL,180.18
2017-09-03 02:33:29.647,nightscout,mg/dL,176.0
2017-09-03 02:33:30.000,tidepool,mg/dL,162.162
2017-09-03 02:38:29.823,nightscout,mg/dL,185.0
2017-09-03 02:38:30.000,tidepool,mg/dL,180.18
2017-09-03 02:43:30.000,tidepool,mg/dL,180.18
2017-09-03 02:43:30.127,nightscout,mg/dL,192.0
2017-09-03 02:48:29.570,nightscout,mg/dL,210.0
2017-09-03 02:48:30.000,tidepool,mg/dL,198.198
2017-09-03 02:53:29.000,tidepool,mg/dL,216.216
2017-09-03 02:53:29.713,nightscout,mg/dL,218.0
2017-09-03 02:58:29.000,tidepool,mg/dL,216.216
2017-09-03 02:58:29.641,nightscout,mg/dL,226.0
2017-09-03 03:03:29.000,tidepool,mg/dL,216.216
2017-09-03 03:03:29.939,nightscout,mg/dL,233.0
2017-09-03 03:08:29.939,nightscout,mg/dL,241.0
2017-09-03 03:08:30.000,tidepool,mg/dL,234.234
2017-09-03 03:13:29.000,tidepool,mg/dL,234.234
2017-09-03 03:13:29.797,nightscout,mg/dL,241.0
2017-09-03 03:18:29.000,tidepool,mg/dL,234.234
2017-09-03 03:18:29.579,nightscout,mg/dL,241.0
2017-09-03 03:23:28.579,nightscout,mg/dL,245.0
2017-09-03 03:23:30.000,tidepool,mg/dL,234.234
2017-09-03 03:28:28.708,nightscout,mg/dL,248.0
2017-09-03 03:28:29.000,tidepool,mg/dL,234.234
2017-09-03 03:33:28.630,nightscout,mg/dL,252.0
2017-09-03 03:33:29.000,tidepool,mg/dL,234.234
2017-09-03 03:38:29.299,nightscout,mg/dL,256.0
2017-09-03 03:38:30.000,tidepool,mg/dL,252.252
2017-09-03 03:43:28.645,nightscout,mg/dL,260.0
2017-09-03 03:43:29.000,tidepool,mg/dL,252.252
2017-09-03 03:48:29.000,tidepool,mg/dL,252.252
2017-09-03 03:48:29.246,nightscout,mg/dL,264.0
2017-09-03 03:53:28.718,nightscout,mg/dL,266.0
2017-09-03 03:53:29.000,tidepool,mg/dL,252.252
2017-09-03 03:57:33.000,googlesheet,mg/dL,329.0
2017-09-03 03:58:29.000,tidepool,mg/dL,252.252
2017-09-03 03:58:29.445,nightscout,mg/dL,266.0
2017-09-03 04:03:28.668,nightscout,mg/dL,269.0
2017-09-03 04:03:29.000,tidepool,mg/dL,252.252
2017-09-03 04:08:29.000,tidepool,mg/dL,270.27
2017-09-03 04:08:29.395,nightscout,mg/dL,271.0
2017-09-03 04:13:28.617,nightscout,mg/dL,273.0
2017-09-03 04:13:29.000,tidepool,mg/dL,270.27
2017-09-03 04:18:00.000,nightscout,mg/dL,276.0
2017-09-03 04:18:29.000,tidepool,mg/dL,270.27
2017-09-03 04:23:28.648,nightscout,mg/dL,280.0
2017-09-03 04:23:29.000,tidepool,mg/dL,270.27
2017-09-03 04:28:29.000,tidepool,mg/dL,270.27
2017-09-03 04:28:29.376,nightscout,mg/dL,282.0
2017-09-03 04:33:28.845,nightscout,mg/dL,286.0
2017-09-03 04:33:29.000,tidepool,mg/dL,270.27
2017-09-03 04:38:29.000,tidepool,mg/dL,270.27
2017-09-03 04:38:29.443,nightscout,mg/dL,285.0
2017-09-03 04:43:28.795,nightscout,mg/dL,269.0
2017-09-03 04:43:29.000,tidepool,mg/dL,252.252
2017-09-03 04:48:29.000,tidepool,mg/dL,252.252
2017-09-03 04:48:29.008,nightscout,mg/dL,265.0
2017-09-03 04:53:28.744,nightscout,mg/dL,269.0
2017-09-03 04:53:29.000,tidepool,mg/dL,252.252
2017-09-03 05:08:28.558,nightscout,mg/dL,256.0
2017-09-03 05:08:29.000,tidepool,mg/dL,252.252
2017-09-03 05:13:29.000,tidepool,mg/dL,234.234
2017-09-03 05:13:29.271,nightscout,mg/dL,251.0
2017-09-03 05:18:28.617,nightscout,mg/dL,255.0
2017-09-03 05:18:29.000,tidepool,mg/dL,252.252
2017-09-03 05:23:29.000,tidepool,mg/dL,252.252
2017-09-03 05:23:29.491,nightscout,mg/dL,254.0
2017-09-03 05:28:28.589,nightscout,mg/dL,252.0
2017-09-03 05:28:29.000,tidepool,mg/dL,234.234
2017-09-03 05:33:29.000,tidepool,mg/dL,252.252
2017-09-03 05:33:29.191,nightscout,mg/dL,253.0
2017-09-03 05:38:28.662,nightscout,mg/dL,255.0
2017-09-03 05:38:29.000,tidepool,mg/dL,252.252
2017-09-03 05:43:29.000,tidepool,mg/dL,252.252
2017-09-03 05:43:29.234,nightscout,mg/dL,259.0
2017-09-03 05:48:28.612,nightscout,mg/dL,273.0
2017-09-03 05:48:29.000,tidepool,mg/dL,270.27
2017-09-03 05:53:29.000,tidepool,mg/dL,270.27
2017-09-03 05:53:29.339,nightscout,mg/dL,272.0
2017-09-03 05:58:28.561,nightscout,mg/dL,277.0
2017-09-03 05:58:29.000,tidepool,mg/dL,270.27
2017-09-03 06:03:29.000,tidepool,mg/dL,288.288
2017-09-03 06:03:29.289,nightscout,mg/dL,289.0
2017-09-03 06:08:28.635,nightscout,mg/dL,297.0
2017-09-03 06:08:29.000,tidepool,mg/dL,288.288
2017-09-03 06:13:29.000,tidepool,mg/dL,288.288
2017-09-03 06:13:29.485,nightscout,mg/dL,304.0
2017-09-03 06:18:28.581,nightscout,mg/dL,308.0
2017-09-03 06:18:29.000,tidepool,mg/dL,306.306
2017-09-03 06:23:29.000,tidepool,mg/dL,306.306
2017-09-03 06:23:29.371,nightscout,mg/dL,310.0
2017-09-03 06:28:28.716,nightscout,mg/dL,312.0
2017-09-03 06:28:29.000,tidepool,mg/dL,306.306
2017-09-03 06:33:29.000,tidepool,mg/dL,288.288
2017-09-03 06:33:29.319,nightscout,mg/dL,305.0
2017-09-03 06:38:28.786,nightscout,mg/dL,304.0
2017-09-03 06:38:29.000,tidepool,mg/dL,288.288
2017-09-03 06:43:28.827,nightscout,mg/dL,309.0
2017-09-03 06:43:29.000,tidepool,mg/dL,306.306
2017-09-03 06:48:29.000,tidepool,mg/dL,306.306
2017-09-03 06:48:29.491,nightscout,mg/dL,309.0
2017-09-03 06:53:29.000,tidepool,mg/dL,306.306
2017-09-03 06:53:29.005,nightscout,mg/dL,311.0
2017-09-03 06:58:29.000,tidepool,mg/dL,306.306
2017-09-03 06:58:29.595,nightscout,mg/dL,307.0
2017-09-03 07:03:29.000,tidepool,mg/dL,288.288
2017-09-03 07:03:29.178,nightscout,mg/dL,301.0
2017-09-03 07:08:29.000,tidepool,mg/dL,288.288
2017-09-03 07:08:29.636,nightscout,mg/dL,297.0
2017-09-03 07:13:28.734,nightscout,mg/dL,298.0
2017-09-03 07:13:29.000,tidepool,mg/dL,288.288
2017-09-03 07:18:29.000,tidepool,mg/dL,306.306
2017-09-03 07:18:29.134,nightscout,mg/dL,308.0
2017-09-03 07:23:29.000,tidepool,mg/dL,306.306
2017-09-03 07:23:29.616,nightscout,mg/dL,312.0
2017-09-03 07:28:28.717,nightscout,mg/dL,313.0
2017-09-03 07:28:29.000,tidepool,mg/dL,306.306
2017-09-03 07:33:29.000,tidepool,mg/dL,306.306
2017-09-03 07:33:29.321,nightscout,mg/dL,314.0
2017-09-03 07:38:29.000,tidepool,mg/dL,306.306
2017-09-03 07:38:29.667,nightscout,mg/dL,315.0
2017-09-03 07:42:04.000,googlesheet,mg/dL,243.0
2017-09-03 07:43:29.000,tidepool,mg/dL,306.306
2017-09-03 07:43:29.642,nightscout,mg/dL,317.0
2017-09-03 07:48:28.740,nightscout,mg/dL,322.0
2017-09-03 07:48:29.000,tidepool,mg/dL,306.306
2017-09-03 07:53:29.000,tidepool,mg/dL,324.324
2017-09-03 07:53:29.579,nightscout,mg/dL,325.0
2017-09-03 07:58:29.000,tidepool,mg/dL,324.324
2017-09-03 07:58:29.690,nightscout,mg/dL,326.0
2017-09-03 08:03:29.000,tidepool,mg/dL,324.324
2017-09-03 08:03:29.665,nightscout,mg/dL,329.0
2017-09-03 08:08:28.763,nightscout,mg/dL,330.0
2017-09-03 08:08:29.000,tidepool,mg/dL,324.324
2017-09-03 08:13:29.000,tidepool,mg/dL,324.324
2017-09-03 08:13:29.490,nightscout,mg/dL,331.0
2017-09-03 08:18:28.673,nightscout,mg/dL,330.0
2017-09-03 08:18:29.000,tidepool,mg/dL,324.324
2017-09-03 08:23:28.825,nightscout,mg/dL,329.0
2017-09-03 08:23:29.000,tidepool,mg/dL,324.324
2017-09-03 08:28:28.479,nightscout,mg/dL,329.0
2017-09-03 08:28:29.000,tidepool,mg/dL,324.324
2017-09-03 08:33:28.479,nightscout,mg/dL,328.0
2017-09-03 08:33:29.000,tidepool,mg/dL,324.324
2017-09-03 08:38:28.749,nightscout,mg/dL,329.0
2017-09-03 08:38:29.000,tidepool,mg/dL,324.324
2017-09-03 08:43:27.845,nightscout,mg/dL,332.0
2017-09-03 08:43:29.000,tidepool,mg/dL,324.324
2017-09-03 08:48:28.575,nightscout,mg/dL,332.0
2017-09-03 08:48:29.000,tidepool,mg/dL,324.324
2017-09-03 08:53:28.673,nightscout,mg/dL,331.0
2017-09-03 08:53:29.000,tidepool,mg/dL,324.324
2017-09-03 08:58:28.772,nightscout,mg/dL,327.0
2017-09-03 08:58:29.000,tidepool,mg/dL,324.324
2017-09-03 09:03:28.746,nightscout,mg/dL,325.0
2017-09-03 09:03:29.000,tidepool,mg/dL,324.324
2017-09-03 09:08:28.718,nightscout,mg/dL,326.0
2017-09-03 09:08:29.000,tidepool,mg/dL,324.324
2017-09-03 09:10:08.000,googlesheet,mg/dL,53.0
2017-09-03 09:13:28.695,nightscout,mg/dL,324.0
2017-09-03 09:13:29.000,tidepool,mg/dL,306.306
2017-09-03 09:18:28.793,nightscout,mg/dL,321.0
2017-09-03 09:18:29.000,tidepool,mg/dL,306.306
2017-09-03 09:23:28.148,nightscout,mg/dL,320.0
2017-09-03 09:23:29.000,tidepool,mg/dL,306.306
2017-09-03 09:23:37.000,googlesheet,mg/dL,132.0
2017-09-03 09:28:28.724,nightscout,mg/dL,318.0
2017-09-03 09:28:29.000,tidepool,mg/dL,306.306
2017-09-03 09:33:28.786,nightscout,mg/dL,314.0
2017-09-03 09:33:29.000,tidepool,mg/dL,306.306
2017-09-03 09:38:27.883,nightscout,mg/dL,312.0
2017-09-03 09:38:29.000,tidepool,mg/dL,306.306
2017-09-03 09:43:28.610,nightscout,mg/dL,311.0
2017-09-03 09:43:29.000,tidepool,mg/dL,306.306
2017-09-03 09:48:28.710,nightscout,mg/dL,310.0
2017-09-03 09:48:29.000,tidepool,mg/dL,306.306
2017-09-03 09:53:28.462,nightscout,mg/dL,308.0
2017-09-03 09:53:29.000,tidepool,mg/dL,306.306
2017-09-03 09:58:28.462,nightscout,mg/dL,302.0
2017-09-03 09:58:29.000,tidepool,mg/dL,288.288
2017-09-03 10:03:28.756,nightscout,mg/dL,302.0
2017-09-03 10:03:29.000,tidepool,mg/dL,288.288
2017-09-03 10:08:28.733,nightscout,mg/dL,300.0
2017-09-03 10:08:29.000,tidepool,mg/dL,288.288
2017-09-03 10:13:28.707,nightscout,mg/dL,297.0
2017-09-03 10:13:29.000,tidepool,mg/dL,288.288
2017-09-03 10:18:28.682,nightscout,mg/dL,296.0
2017-09-03 10:18:29.000,tidepool,mg/dL,288.288
2017-09-03 10:23:28.615,nightscout,mg/dL,296.0
2017-09-03 10:23:29.000,tidepool,mg/dL,288.288
2017-09-03 10:28:28.713,nightscout,mg/dL,295.0
2017-09-03 10:28:29.000,tidepool,mg/dL,288.288
2017-09-03 10:33:28.181,nightscout,mg/dL,293.0
2017-09-03 10:33:29.000,tidepool,mg/dL,288.288
2017-09-03 10:38:28.660,nightscout,mg/dL,291.0
2017-09-03 10:38:29.000,tidepool,mg/dL,288.288
2017-09-03 10:43:28.107,nightscout,mg/dL,288.0
2017-09-03 10:43:29.000,tidepool,mg/dL,270.27
2017-09-03 10:48:28.611,nightscout,mg/dL,283.0
2017-09-03 10:48:29.000,tidepool,mg/dL,270.27
2017-09-03 10:53:28.584,nightscout,mg/dL,279.0
2017-09-03 10:53:29.000,tidepool,mg/dL,270.27
2017-09-03 10:58:28.561,nightscout,mg/dL,274.0
2017-09-03 10:58:29.000,tidepool,mg/dL,270.27
2017-09-03 11:03:28.783,nightscout,mg/dL,269.0
2017-09-03 11:03:29.000,tidepool,mg/dL,252.252
2017-09-03 11:08:28.632,nightscout,mg/dL,264.0
2017-09-03 11:08:29.000,tidepool,mg/dL,252.252
2017-09-03 11:13:28.608,nightscout,mg/dL,259.0
2017-09-03 11:13:29.000,tidepool,mg/dL,252.252
2017-09-03 11:18:28.583,nightscout,mg/dL,254.0
2017-09-03 11:18:29.000,tidepool,mg/dL,252.252
2017-09-03 11:23:28.690,nightscout,mg/dL,251.0
2017-09-03 11:23:29.000,tidepool,mg/dL,234.234
2017-09-03 11:28:28.912,nightscout,mg/dL,248.0
2017-09-03 11:28:29.000,tidepool,mg/dL,234.234
2017-09-03 11:33:28.404,nightscout,mg/dL,244.0
2017-09-03 11:33:29.000,tidepool,mg/dL,234.234
2017-09-03 11:38:28.441,nightscout,mg/dL,239.0
2017-09-03 11:38:29.000,tidepool,mg/dL,234.234
2017-09-03 11:43:28.137,nightscout,mg/dL,233.0
2017-09-03 11:43:29.000,tidepool,mg/dL,216.216
2017-09-03 11:48:29.049,nightscout,mg/dL,228.0
2017-09-03 11:48:30.000,tidepool,mg/dL,216.216
2017-09-03 11:53:29.696,nightscout,mg/dL,222.0
2017-09-03 11:53:30.000,tidepool,mg/dL,216.216
2017-09-03 11:58:28.759,nightscout,mg/dL,207.0
2017-09-03 11:58:29.000,tidepool,mg/dL,198.198
2017-09-03 12:03:28.917,nightscout,mg/dL,198.0
2017-09-03 12:03:29.000,tidepool,mg/dL,180.18
2017-09-03 12:08:29.000,tidepool,mg/dL,180.18
2017-09-03 12:08:29.042,nightscout,mg/dL,190.0
2017-09-03 12:13:29.000,tidepool,mg/dL,180.18
2017-09-03 12:13:29.024,nightscout,mg/dL,182.0
2017-09-03 12:18:29.000,tidepool,mg/dL,162.162
2017-09-03 12:18:29.022,nightscout,mg/dL,168.0
2017-09-03 12:23:28.763,nightscout,mg/dL,158.0
2017-09-03 12:23:29.000,tidepool,mg/dL,144.144
2017-09-03 12:28:29.763,nightscout,mg/dL,148.0
2017-09-03 12:28:30.000,tidepool,mg/dL,144.144
2017-09-03 12:33:28.935,nightscout,mg/dL,136.0
2017-09-03 12:33:29.000,tidepool,mg/dL,126.126
2017-09-03 12:38:29.000,tidepool,mg/dL,126.126
2017-09-03 12:38:29.033,nightscout,mg/dL,132.0
2017-09-03 12:43:28.500,nightscout,mg/dL,128.0
2017-09-03 12:43:29.000,tidepool,mg/dL,126.126
2017-09-03 12:48:28.984,nightscout,mg/dL,116.0
2017-09-03 12:48:29.000,tidepool,mg/dL,108.108
2017-09-03 12:50:37.000,googlesheet,mg/dL,76.0
2017-09-03 12:53:28.328,nightscout,mg/dL,97.0
2017-09-03 12:53:29.000,tidepool,mg/dL,90.09
2017-09-03 12:58:28.934,nightscout,mg/dL,77.0
2017-09-03 12:58:29.000,tidepool,mg/dL,72.072
2017-09-03 13:03:29.000,tidepool,mg/dL,54.054
2017-09-03 13:03:29.030,nightscout,mg/dL,64.0
2017-09-03 13:05:45.000,googlesheet,mg/dL,80.0
2017-09-03 13:08:28.252,nightscout,mg/dL,74.0
2017-09-03 13:08:29.000,tidepool,mg/dL,72.072
2017-09-03 13:13:28.955,nightscout,mg/dL,63.0
2017-09-03 13:13:29.000,tidepool,mg/dL,54.054
2017-09-03 13:18:28.285,nightscout,mg/dL,61.0
2017-09-03 13:18:29.000,tidepool,mg/dL,54.054
2017-09-03 13:23:28.661,nightscout,mg/dL,68.0
2017-09-03 13:23:29.000,tidepool,mg/dL,54.054
2017-09-03 13:28:28.661,nightscout,mg/dL,81.0
2017-09-03 13:28:29.000,tidepool,mg/dL,72.072
2017-09-03 13:33:28.986,nightscout,mg/dL,95.0
2017-09-03 13:33:29.000,tidepool,mg/dL,90.09
2017-09-03 13:38:28.330,nightscout,mg/dL,107.0
2017-09-03 13:38:29.000,tidepool,mg/dL,90.09
2017-09-03 13:43:28.251,nightscout,mg/dL,115.0
2017-09-03 13:43:29.000,tidepool,mg/dL,108.108
2017-09-03 13:48:28.593,nightscout,mg/dL,123.0
2017-09-03 13:48:29.000,tidepool,mg/dL,108.108
2017-09-03 13:53:28.593,nightscout,mg/dL,160.0
2017-09-03 13:53:29.000,tidepool,mg/dL,144.144
2017-09-03 13:58:28.861,nightscout,mg/dL,164.0
2017-09-03 13:58:29.000,tidepool,mg/dL,162.162
2017-09-03 14:03:28.833,nightscout,mg/dL,169.0
2017-09-03 14:03:29.000,tidepool,mg/dL,162.162
2017-09-03 14:08:28.931,nightscout,mg/dL,174.0
2017-09-03 14:08:29.000,tidepool,mg/dL,162.162
2017-09-03 14:13:28.178,nightscout,mg/dL,174.0
2017-09-03 14:13:29.000,tidepool,mg/dL,162.162
2017-09-03 14:18:28.439,nightscout,mg/dL,175.0
2017-09-03 14:18:29.000,tidepool,mg/dL,162.162
2017-09-03 14:23:29.000,tidepool,mg/dL,162.162
2017-09-03 14:23:29.011,nightscout,mg/dL,172.0
2017-09-03 14:28:28.411,nightscout,mg/dL,166.0
2017-09-03 14:28:29.000,tidepool,mg/dL,162.162
2017-09-03 14:33:28.768,nightscout,mg/dL,163.0
2017-09-03 14:33:29.000,tidepool,mg/dL,162.162
2017-09-03 14:38:28.393,nightscout,mg/dL,154.0
2017-09-03 14:38:29.000,tidepool,mg/dL,144.144
2017-09-03 14:43:28.855,nightscout,mg/dL,154.0
2017-09-03 14:43:29.000,tidepool,mg/dL,144.144
2017-09-03 14:48:28.830,nightscout,mg/dL,153.0
2017-09-03 14:48:29.000,tidepool,mg/dL,144.144
2017-09-03 14:53:29.000,tidepool,mg/dL,144.144
2017-09-03 14:53:29.054,nightscout,mg/dL,149.0
2017-09-03 14:58:28.558,nightscout,mg/dL,143.0
2017-09-03 14:58:29.000,tidepool,mg/dL,126.126
2017-09-03 15:03:28.558,nightscout,mg/dL,138.0
2017-09-03 15:03:29.000,tidepool,mg/dL,126.126
2017-09-03 15:08:28.852,nightscout,mg/dL,134.0
2017-09-03 15:08:29.000,tidepool,mg/dL,126.126
2017-09-03 15:13:28.828,nightscout,mg/dL,128.0
2017-09-03 15:13:29.000,tidepool,mg/dL,126.126
2017-09-03 15:18:28.400,nightscout,mg/dL,122.0
2017-09-03 15:18:29.000,tidepool,mg/dL,108.108
2017-09-03 15:23:28.845,nightscout,mg/dL,120.0
2017-09-03 15:23:29.000,tidepool,mg/dL,108.108
2017-09-03 15:28:28.336,nightscout,mg/dL,121.0
2017-09-03 15:28:29.000,tidepool,mg/dL,108.108
2017-09-03 15:33:28.336,nightscout,mg/dL,117.0
2017-09-03 15:33:29.000,tidepool,mg/dL,108.108
2017-09-03 15:34:08.000,googlesheet,mg/dL,340.0
2017-09-03 15:38:28.505,nightscout,mg/dL,113.0
2017-09-03 15:38:29.000,tidepool,mg/dL,108.108
2017-09-03 15:43:29.000,tidepool,mg/dL,90.09
2017-09-03 15:43:29.006,nightscout,mg/dL,105.0
2017-09-03 15:48:28.609,nightscout,mg/dL,98.0
2017-09-03 15:48:29.000,tidepool,mg/dL,90.09
2017-09-03 15:53:28.831,nightscout,mg/dL,91.0
2017-09-03 15:53:29.000,tidepool,mg/dL,90.09
2017-09-03 15:58:28.794,nightscout,mg/dL,95.0
2017-09-03 15:58:29.000,tidepool,mg/dL,90.09
2017-09-03 16:03:28.646,nightscout,mg/dL,97.0
2017-09-03 16:03:29.000,tidepool,mg/dL,90.09
2017-09-03 16:08:28.744,nightscout,mg/dL,96.0
2017-09-03 16:08:29.000,tidepool,mg/dL,90.09
2017-09-03 16:13:28.909,nightscout,mg/dL,92.0
2017-09-03 16:13:29.000,tidepool,mg/dL,90.09
2017-09-03 16:18:28.884,nightscout,mg/dL,90.0
2017-09-03 16:18:29.000,tidepool,mg/dL,72.072
2017-09-03 16:23:29.000,tidepool,mg/dL,72.072
2017-09-03 16:23:29.105,nightscout,mg/dL,90.0
2017-09-03 16:28:28.348,nightscout,mg/dL,89.0
2017-09-03 16:28:29.000,tidepool,mg/dL,72.072
2017-09-03 16:33:28.507,nightscout,mg/dL,86.0
2017-09-03 16:33:29.000,tidepool,mg/dL,72.072
2017-09-03 16:38:28.504,nightscout,mg/dL,84.0
2017-09-03 16:38:29.000,tidepool,mg/dL,72.072
2017-09-03 16:43:28.477,nightscout,mg/dL,81.0
2017-09-03 16:43:29.000,tidepool,mg/dL,72.072
2017-09-03 16:48:28.471,nightscout,mg/dL,76.0
2017-09-03 16:48:29.000,tidepool,mg/dL,72.072
2017-09-03 16:53:28.814,nightscout,mg/dL,73.0
2017-09-03 16:53:29.000,tidepool,mg/dL,72.072
2017-09-03 16:58:28.510,nightscout,mg/dL,76.0
2017-09-03 16:58:29.000,tidepool,mg/dL,72.072
2017-09-03 17:03:28.888,nightscout,mg/dL,81.0
2017-09-03 17:03:29.000,tidepool,mg/dL,72.072
2017-09-03 17:08:28.892,nightscout,mg/dL,83.0
2017-09-03 17:08:29.000,tidepool,mg/dL,72.072
2017-09-03 17:13:28.619,nightscout,mg/dL,86.0
2017-09-03 17:13:29.000,tidepool,mg/dL,72.072
2017-09-03 17:18:28.469,nightscout,mg/dL,89.0
2017-09-03 17:18:29.000,tidepool,mg/dL,72.072
2017-09-03 17:23:28.445,nightscout,mg/dL,94.0
2017-09-03 17:23:29.000,tidepool,mg/dL,90.09
2017-09-03 17:28:28.421,nightscout,mg/dL,102.0
2017-09-03 17:28:29.000,tidepool,mg/dL,90.09
2017-09-03 17:33:28.393,nightscout,mg/dL,113.0
2017-09-03 17:33:29.000,tidepool,mg/dL,108.108
2017-09-03 17:38:28.865,nightscout,mg/dL,123.0
2017-09-03 17:38:29.000,tidepool,mg/dL,108.108
2017-09-03 17:43:28.592,nightscout,mg/dL,136.0
2017-09-03 17:43:29.000,tidepool,mg/dL,126.126
2017-09-03 17:48:28.445,nightscout,mg/dL,152.0
2017-09-03 17:48:29.000,tidepool,mg/dL,144.144
2017-09-03 17:53:28.445,nightscout,mg/dL,167.0
2017-09-03 17:53:29.000,tidepool,mg/dL,162.162
2017-09-03 17:58:28.544,nightscout,mg/dL,178.0
2017-09-03 17:58:29.000,tidepool,mg/dL,162.162
2017-09-03 18:03:28.518,nightscout,mg/dL,188.0
2017-09-03 18:03:29.000,tidepool,mg/dL,180.18
2017-09-03 18:08:28.764,nightscout,mg/dL,202.0
2017-09-03 18:08:29.000,tidepool,mg/dL,198.198
2017-09-03 18:09:04.000,googlesheet,mg/dL,206.0
2017-09-03 18:13:28.347,nightscout,mg/dL,214.0
2017-09-03 18:13:29.000,tidepool,mg/dL,198.198
2017-09-03 18:18:28.429,nightscout,mg/dL,233.0
2017-09-03 18:18:29.000,tidepool,mg/dL,216.216
2017-09-03 18:23:28.885,nightscout,mg/dL,247.0
2017-09-03 18:23:29.000,tidepool,mg/dL,234.234
2017-09-03 18:28:28.379,nightscout,mg/dL,251.0
2017-09-03 18:28:29.000,tidepool,mg/dL,234.234
2017-09-03 18:33:28.371,nightscout,mg/dL,255.0
2017-09-03 18:33:29.000,tidepool,mg/dL,252.252
2017-09-03 18:38:28.431,nightscout,mg/dL,258.0
2017-09-03 18:38:29.000,tidepool,mg/dL,252.252
2017-09-03 18:43:28.642,nightscout,mg/dL,267.0
2017-09-03 18:43:29.000,tidepool,mg/dL,252.252
2017-09-03 18:48:28.364,nightscout,mg/dL,278.0
2017-09-03 18:48:29.000,tidepool,mg/dL,270.27
2017-09-03 18:53:28.726,nightscout,mg/dL,289.0
2017-09-03 18:53:29.000,tidepool,mg/dL,288.288
2017-09-03 18:58:28.289,nightscout,mg/dL,296.0
2017-09-03 18:58:29.000,tidepool,mg/dL,288.288
2017-09-03 19:03:28.741,nightscout,mg/dL,298.0
2017-09-03 19:03:29.000,tidepool,mg/dL,288.288
2017-09-03 19:08:28.404,nightscout,mg/dL,304.0
2017-09-03 19:08:29.000,tidepool,mg/dL,288.288
2017-09-03 19:13:28.252,nightscout,mg/dL,308.0
2017-09-03 19:13:29.000,tidepool,mg/dL,306.306
2017-09-03 19:18:28.354,nightscout,mg/dL,311.0
2017-09-03 19:18:29.000,tidepool,mg/dL,306.306
2017-09-03 19:23:27.936,nightscout,mg/dL,315.0
2017-09-03 19:23:29.000,tidepool,mg/dL,306.306
2017-09-03 19:28:27.972,nightscout,mg/dL,322.0
2017-09-03 19:28:29.000,tidepool,mg/dL,306.306
2017-09-03 19:33:27.470,nightscout,mg/dL,329.0
2017-09-03 19:33:29.000,tidepool,mg/dL,324.324
2017-09-03 19:38:27.470,nightscout,mg/dL,336.0
2017-09-03 19:38:29.000,tidepool,mg/dL,324.324
2017-09-03 19:42:43.000,googlesheet,mg/dL,153.0
2017-09-03 19:43:27.775,nightscout,mg/dL,342.0
2017-09-03 19:43:29.000,tidepool,mg/dL,324.324
2017-09-03 19:48:27.748,nightscout,mg/dL,350.0
2017-09-03 19:48:29.000,tidepool,mg/dL,342.342
2017-09-03 19:53:27.849,nightscout,mg/dL,356.0
2017-09-03 19:53:29.000,tidepool,mg/dL,342.342
2017-09-03 19:58:27.947,nightscout,mg/dL,352.0
2017-09-03 19:58:29.000,tidepool,mg/dL,342.342
